,longitude,latitude,avg_d_kbps,avg_u_kbps,avg_lat_ms,avg_lat_ms,devices
5450255,102.2470092773435,5.973948724218269,11768,20969,13,13,1
5450256,102.24151611328098,5.968485364531374,103072,52043,15,15,1
5450257,102.24700927734351,5.968485364531374,334981,180316,13,13,1
5450258,102.2525024414065,5.973948724218269,113174,52547,19,19,1
5450259,102.25799560546899,5.968485364531374,314381,94078,11,11,1
5450260,102.263488769531,6.00126470395797,115943,52709,18,18,1
5450261,102.27447509765652,6.00672773582308,269633,53946,14,14,1
5450262,102.263488769531,5.995801617333085,161860,43797,16,16,1
5450263,102.26898193359351,5.995801617333085,99435,58040,16,16,3
5450264,102.2689819335935,5.990338475997551,101333,54093,15,15,4
5450265,102.2744750976565,5.990338475997551,163085,55508,13,13,1
5450266,102.279968261719,5.990338475997551,60968,49254,12,12,1
5450267,102.285461425781,6.006727735823081,196395,56140,14,14,2
5450268,102.2909545898435,6.00672773582308,78678,50821,16,16,3
5450269,102.28546142578101,6.00126470395797,240356,57558,14,14,1
5450270,102.29095458984351,6.001264703957969,245947,86426,15,15,7
5450271,102.2964477539065,6.00672773582308,194372,61915,13,13,11
5450272,102.30194091796902,6.006727735823081,125364,50395,13,13,2
5450273,102.2964477539065,6.001264703957969,56544,29998,22,22,1
5450274,102.29095458984348,5.995801617333085,59025,48658,21,21,3
5450275,102.285461425781,5.990338475997551,105099,55091,19,19,2
5450276,102.2909545898435,5.990338475997551,155394,63483,16,16,4
5450277,102.2964477539065,5.995801617333085,25028,23106,16,16,1
5450278,102.2964477539065,5.990338475997551,26290,10438,17,17,2
5450279,102.30194091796902,5.990338475997551,90841,53508,17,17,1
5450280,102.26898193359348,5.984875280000484,502711,115289,9,9,1
5450281,102.263488769531,5.979412029391015,105897,52691,12,12,3
5450282,102.279968261719,5.973948724218269,75884,47903,15,15,1
5450283,102.2909545898435,5.984875280000484,82561,53178,16,16,4
5450284,102.2909545898435,5.979412029391015,70604,58725,22,22,2
5450285,102.29644775390652,5.984875280000484,98226,39438,17,17,1
5450286,102.301940917969,5.984875280000485,84515,54736,16,16,1
5450287,102.2964477539065,5.979412029391015,103631,50210,17,17,1
5450288,102.28546142578098,5.973948724218269,89175,53152,16,16,2
5450289,102.285461425781,5.968485364531374,61896,38476,16,16,2
5450290,102.2964477539065,5.973948724218269,280137,51050,16,16,1
5450291,102.301940917969,5.973948724218269,84076,38567,17,17,4
5450292,102.29644775390649,5.968485364531374,152547,50839,13,13,10
5450293,102.30194091796899,5.968485364531374,191062,45736,19,19,4
5450294,102.323913574219,6.17605429492012,74395,41953,19,19,2
5450295,102.30743408203098,6.1705929849571,122892,39126,18,18,1
5450296,102.31292724609351,6.1705929849571,146748,61645,14,14,5
5450297,102.3129272460935,6.165131618712875,47661,21891,11,11,1
5450298,102.3184204101565,6.1705929849571,126710,75835,17,17,6
5450299,102.32391357421902,6.1705929849571,57845,47995,17,17,1
5450300,102.32940673828101,6.17605429492012,22267,17135,19,19,1
5450301,102.329406738281,6.1705929849571,174973,98280,13,13,2
5450302,102.32940673828101,6.165131618712875,180836,53337,16,16,2
5450303,102.3348999023435,6.165131618712875,320211,51321,16,16,1
5450304,102.30743408203101,6.159670196236474,98545,48530,16,16,7
5450305,102.3129272460935,6.1596701962364735,255427,97318,14,14,33
5450306,102.31292724609351,6.154208717576954,163972,60171,15,15,2
5450307,102.3184204101565,6.1596701962364735,184421,54388,14,14,5
5450308,102.323913574219,6.159670196236474,110964,52556,16,16,2
5450309,102.3184204101565,6.154208717576954,236971,77471,14,14,9
5450310,102.32391357421902,6.154208717576955,400957,122658,12,12,2
5450311,102.307434082031,6.14874718278336,243745,109747,12,12,7
5450312,102.3129272460935,6.14874718278336,97702,46266,15,15,7
5450313,102.307434082031,6.1432855919047356,141387,79716,16,16,12
5450314,102.31292724609348,6.143285591904736,152600,52785,60,60,13
5450315,102.3184204101565,6.14874718278336,318542,52378,16,16,2
5450316,102.323913574219,6.1432855919047356,404171,121641,10,10,1
5450317,102.32940673828101,6.159670196236474,106165,30921,19,19,8
5450318,102.33489990234348,6.1596701962364735,215400,53787,17,17,1
5450319,102.329406738281,6.154208717576955,78262,62853,17,17,2
5450320,102.3403930664065,6.1596701962364735,129712,23315,8,8,1
5450321,102.345886230469,6.159670196236474,96292,51282,15,15,1
5450322,102.34039306640652,6.154208717576954,70204,44783,16,16,4
5450323,102.345886230469,6.154208717576955,183962,49963,17,17,1
5450324,102.3348999023435,6.14874718278336,94258,53878,15,15,1
5450325,102.329406738281,6.1432855919047356,105906,54748,11,11,1
5450326,102.3403930664065,6.14874718278336,308989,51511,21,21,1
5450327,102.3403930664065,6.143285591904736,758394,677069,13,13,4
5450328,102.345886230469,6.1432855919047356,75418,20350,22,22,1
5450329,102.35137939453098,6.14874718278336,42872,3535,34,34,1
5450330,102.3568725585935,6.143285591904736,42501,425,64,64,1
5450331,102.307434082031,6.137823944990134,144801,48258,21,21,12
5450332,102.31292724609351,6.137823944990136,120700,54268,14,14,5
5450333,102.30743408203101,6.13236224208861,305355,96201,16,16,8
5450334,102.3129272460935,6.13236224208861,152776,82037,13,13,7
5450335,102.323913574219,6.137823944990134,132041,67216,11,11,7
5450336,102.31842041015649,6.13236224208861,104262,45772,18,18,9
5450337,102.323913574219,6.13236224208861,160275,34743,8,8,2
5450338,102.30743408203101,6.126900483249216,232507,88378,14,14,7
5450339,102.31292724609348,6.126900483249216,195134,67118,16,16,4
5450340,102.307434082031,6.12143866852101,281124,85487,12,12,4
5450341,102.31292724609351,6.1214386685210105,140801,54430,14,14,9
5450342,102.31842041015652,6.126900483249216,98497,60418,16,16,6
5450343,102.323913574219,6.126900483249216,115754,58349,10,10,1
5450344,102.3184204101565,6.1214386685210105,49251,28325,79,79,2
5450345,102.323913574219,6.12143866852101,158805,49073,20,20,3
5450346,102.32940673828101,6.137823944990134,120164,46835,14,14,6
5450347,102.3348999023435,6.137823944990136,20151,29091,21,21,1
5450348,102.3348999023435,6.13236224208861,123323,47355,15,15,4
5450349,102.34039306640649,6.137823944990136,28048,30907,13,13,1
5450350,102.32940673828098,6.126900483249216,112158,42014,27,27,5
5450351,102.32940673828098,6.12143866852101,56963,31547,16,16,3
5450352,102.3348999023435,6.1214386685210105,173069,72204,17,17,5
5450353,102.3403930664065,6.126900483249216,57685,21820,14,14,1
5450354,102.3403930664065,6.1214386685210105,102228,50852,20,20,1
5450355,102.30743408203101,6.11597679795306,182973,112212,158,158,7
5450356,102.3129272460935,6.11597679795306,47152,45763,66,66,5
5450357,102.30743408203098,6.11051487159442,153369,38425,31,31,10
5450358,102.3129272460935,6.110514871594419,174408,69514,14,14,7
5450359,102.31842041015649,6.11597679795306,19018,18574,34,34,1
5450360,102.323913574219,6.11597679795306,62476,36124,18,18,2
5450361,102.31842041015652,6.110514871594419,62591,618,41,41,1
5450362,102.307434082031,6.105052889494159,162783,54778,21,21,5
5450363,102.31292724609348,6.10505288949416,252949,82324,17,17,6
5450364,102.30743408203098,6.099590851701355,102477,64006,15,15,4
5450365,102.3184204101565,6.10505288949416,139224,66996,20,20,4
5450366,102.32391357421899,6.099590851701355,255038,53110,21,21,2
5450367,102.32940673828101,6.11597679795306,156492,58909,18,18,7
5450368,102.3348999023435,6.11597679795306,189890,60779,18,18,3
5450369,102.3348999023435,6.110514871594419,81949,55089,18,18,2
5450370,102.3403930664065,6.11597679795306,38362,52642,16,16,1
5450371,102.345886230469,6.11597679795306,88652,51138,15,15,2
5450372,102.34588623046902,6.11051487159442,86502,47402,17,17,2
5450373,102.32940673828098,6.105052889494159,109137,47815,9,9,1
5450374,102.351379394531,6.13236224208861,78428,51800,16,16,3
5450375,102.35137939453101,6.12143866852101,146968,37203,15,15,3
5450376,102.3568725585935,6.1214386685210105,149394,43037,15,15,5
5450377,102.3623657226565,6.126900483249216,170237,48770,16,16,3
5450378,102.351379394531,6.11597679795306,150272,40225,15,15,6
5450379,102.3568725585935,6.11597679795306,115580,128289,8,8,1
5450380,102.351379394531,6.11051487159442,102570,52364,17,17,1
5450381,102.35687255859348,6.110514871594419,69069,49541,17,17,1
5450382,102.36785888671899,6.11597679795306,102058,49290,16,16,1
5450383,102.36236572265649,6.110514871594419,37984,53800,18,18,1
5450384,102.367858886719,6.11051487159442,274593,53336,15,15,1
5450385,102.35137939453101,6.099590851701355,187438,52895,15,15,2
5450386,102.3568725585935,6.099590851701355,132384,50935,18,18,4
5450387,102.3623657226565,6.10505288949416,284071,93174,12,12,4
5450388,102.37884521484348,6.11597679795306,70147,84192,12,12,3
5450389,102.37884521484351,6.110514871594419,175034,54111,14,14,2
5450390,102.373352050781,6.105052889494159,277383,50637,20,20,1
5450391,102.37884521484348,6.10505288949416,137997,47360,16,16,6
5450392,102.38433837890652,6.099590851701355,121597,49773,17,17,5
5450393,102.323913574219,6.088666609234374,245546,51704,19,19,3
5450394,102.307434082031,6.083204404658351,353697,96689,15,15,3
5450395,102.31292724609348,6.08320440465835,104025,52596,19,19,1
5450396,102.30743408203101,6.077742144586075,43633,30342,40,40,2
5450397,102.3129272460935,6.077742144586075,60885,34019,16,16,2
5450398,102.31842041015652,6.077742144586075,223792,48064,12,12,2
5450399,102.329406738281,6.088666609234374,57461,54374,22,22,2
5450400,102.329406738281,6.077742144586075,287818,151176,10,10,3
5450401,102.3348999023435,6.077742144586075,152834,64865,27,27,2
5450402,102.307434082031,6.07227982906663,58147,35586,18,18,11
5450403,102.3129272460935,6.07227982906663,51932,27424,15,15,3
5450404,102.30743408203098,6.0668174581490995,80052,52142,14,14,2
5450405,102.31842041015649,6.07227982906663,226937,55062,13,13,4
5450406,102.323913574219,6.07227982906663,113007,60174,17,17,1
5450407,102.307434082031,6.061355031882571,21852,404,46,46,1
5450408,102.3129272460935,6.06135503188257,222194,56690,15,15,1
5450409,102.31292724609351,6.05589255031613,41053,21534,18,18,1
5450410,102.31842041015649,6.05589255031613,45163,51187,18,18,1
5450411,102.32391357421902,6.0558925503161305,116211,57472,15,15,1
5450412,102.329406738281,6.07227982906663,79466,21932,14,14,1
5450413,102.33489990234351,6.0668174581490995,101437,57575,15,15,2
5450414,102.329406738281,6.0558925503161305,65397,31194,19,19,2
5450415,102.3348999023435,6.05589255031613,110124,54479,16,16,3
5450416,102.34039306640649,6.06135503188257,41949,5796,14,14,1
5450417,102.34588623046902,6.061355031882571,336112,102671,8,8,2
5450418,102.3403930664065,6.05589255031613,259964,54975,19,19,1
5450419,102.35137939453098,6.09412875826507,62116,47073,18,18,4
5450420,102.3568725585935,6.09412875826507,20788,46497,76,76,1
5450421,102.35137939453101,6.088666609234374,102827,48279,38,38,1
5450422,102.3623657226565,6.09412875826507,473721,109048,8,8,1
5450423,102.36236572265649,6.088666609234376,292350,49989,16,16,3
5450424,102.367858886719,6.088666609234374,157197,72350,13,13,4
5450425,102.351379394531,6.083204404658351,119504,37324,17,17,2
5450426,102.3568725585935,6.08320440465835,86934,49466,14,14,4
5450427,102.3568725585935,6.077742144586075,156238,44926,19,19,5
5450428,102.3623657226565,6.08320440465835,101339,51690,17,17,1
5450429,102.36236572265652,6.077742144586075,307041,52673,17,17,1
5450430,102.367858886719,6.077742144586075,256228,84449,17,17,4
5450431,102.373352050781,6.09412875826507,98875,53879,16,16,2
5450432,102.3788452148435,6.09412875826507,100844,54805,15,15,1
5450433,102.389831542969,6.088666609234374,276666,95377,15,15,3
5450434,102.373352050781,6.077742144586075,111259,5555,42,42,1
5450435,102.38433837890649,6.08320440465835,124261,48398,23,23,4
5450436,102.38983154296902,6.083204404658351,179735,47847,16,16,6
5450437,102.38433837890652,6.077742144586075,54968,1643,19,19,1
5450438,102.389831542969,6.077742144586075,28493,1984,33,33,1
5450439,102.36236572265652,6.07227982906663,160301,32414,35,35,2
5450440,102.367858886719,6.07227982906663,290442,102554,17,17,2
5450441,102.3623657226565,6.0668174581490995,84341,50558,16,16,2
5450442,102.36785888671902,6.0668174581490995,114401,56044,15,15,1
5450443,102.36785888671899,6.061355031882571,692328,230575,22,22,1
5450444,102.367858886719,6.0558925503161305,67269,37419,15,15,7
5450445,102.373352050781,6.0668174581490995,68050,26610,56,56,1
5450446,102.3843383789065,6.0668174581490995,121128,117577,12,12,1
5450447,102.37335205078098,6.061355031882571,111516,93969,16,16,2
5450448,102.37335205078097,6.0558925503161305,112220,51979,37,37,2
5450449,102.38983154296899,6.061355031882571,178969,56130,19,19,3
5450450,102.3843383789065,6.05589255031613,102254,56320,17,17,1
5450451,102.389831542969,6.0558925503161305,251203,48784,16,16,3
5450452,102.39532470703101,6.077742144586075,160625,49002,33,33,1
5450453,102.395324707031,6.0668174581490995,79288,47696,22,22,1
5450454,102.395324707031,6.061355031882571,20356,30156,21,21,1
5450455,102.40081787109348,6.06135503188257,60558,28459,35,35,3
5450456,102.39532470703101,6.0558925503161305,82192,48188,21,21,1
5450457,102.40081787109348,6.05589255031613,155906,62275,14,14,5
5450458,102.3129272460935,6.05043001349887,256599,50370,15,15,1
5450459,102.307434082031,6.0449674214798845,40634,34776,16,16,1
5450460,102.3129272460935,6.0449674214798845,71516,29951,29,29,2
5450461,102.32391357421899,6.05043001349887,174876,46000,15,15,1
5450462,102.31842041015649,6.0449674214798845,67612,56662,16,16,1
5450463,102.323913574219,6.0449674214798845,69661,53158,23,23,1
5450464,102.30743408203101,6.039504774308275,342670,120460,14,14,5
5450465,102.3129272460935,6.039504774308276,321507,81116,11,11,5
5450466,102.307434082031,6.03404207203313,63123,46535,18,18,1
5450467,102.31842041015652,6.039504774308276,332960,117649,11,11,2
5450468,102.31842041015652,6.03404207203313,249449,52489,18,18,1
5450469,102.323913574219,6.03404207203313,45621,44544,10,10,1
5450470,102.32940673828101,6.0449674214798845,50832,32995,16,16,1
5450471,102.34588623046902,6.05043001349887,146486,54637,14,14,1
5450472,102.329406738281,6.039504774308275,114656,55741,18,18,1
5450473,102.3348999023435,6.039504774308276,312956,83388,10,10,2
5450474,102.329406738281,6.03404207203313,222105,58818,16,16,6
5450475,102.3348999023435,6.03404207203313,37173,41048,32,32,1
5450476,102.345886230469,6.039504774308275,76452,56764,27,27,1
5450477,102.31842041015649,6.028579314703555,331100,96634,11,11,2
5450478,102.323913574219,6.028579314703555,292630,73332,13,13,3
5450479,102.32391357421899,6.02311650236866,238971,48157,15,15,6
5450480,102.307434082031,6.01765363507754,138115,56303,17,17,1
5450481,102.31292724609348,6.01765363507754,208066,133795,14,14,4
5450482,102.307434082031,6.012190712879306,473094,80031,9,9,7
5450483,102.31292724609351,6.012190712879306,204494,47395,16,16,1
5450484,102.31842041015652,6.01765363507754,244333,37793,15,15,3
5450485,102.32391357421902,6.01765363507754,203634,52234,7,7,2
5450486,102.31842041015649,6.012190712879306,307965,53163,15,15,1
5450487,102.329406738281,6.028579314703555,78536,48683,19,19,4
5450488,102.33489990234348,6.028579314703555,56511,49243,18,18,1
5450489,102.34039306640649,6.02311650236866,66032,51353,13,13,1
5450490,102.3348999023435,6.012190712879306,269939,51393,9,9,1
5450491,102.345886230469,6.01765363507754,177922,75606,7,7,1
5450492,102.34039306640652,6.012190712879306,45857,35596,53,53,3
5450493,102.34588623046902,6.012190712879306,77109,47085,15,15,1
5450494,102.351379394531,6.0449674214798845,100661,52996,20,20,1
5450495,102.3568725585935,6.0449674214798845,107916,131591,17,17,3
5450496,102.36785888671899,6.05043001349887,18878,23577,18,18,1
5450497,102.3623657226565,6.0449674214798845,206557,78608,16,16,3
5450498,102.351379394531,6.039504774308275,76772,17296,56,56,5
5450499,102.367858886719,6.03404207203313,24517,30138,23,23,1
5450500,102.37335205078101,6.05043001349887,80404,53721,16,16,1
5450501,102.3843383789065,6.05043001349887,174209,46400,18,18,2
5450502,102.38983154296902,6.05043001349887,7808,237,19,19,1
5450503,102.3843383789065,6.0449674214798845,47451,53486,17,17,1
5450504,102.3843383789065,6.039504774308276,105171,53902,15,15,1
5450505,102.389831542969,6.03404207203313,199721,54934,13,13,1
5450506,102.351379394531,6.028579314703555,21150,19594,37,37,1
5450507,102.367858886719,6.028579314703555,75022,35810,23,23,2
5450508,102.36785888671899,6.01765363507754,101912,49831,14,14,1
5450509,102.367858886719,6.012190712879306,158729,51367,13,13,2
5450510,102.37335205078101,6.02311650236866,66500,30368,28,28,2
5450511,102.38433837890652,6.028579314703555,17225,11543,33,33,2
5450512,102.389831542969,6.028579314703555,52693,23484,28,28,3
5450513,102.373352050781,6.01765363507754,91132,51984,17,17,1
5450514,102.37335205078098,6.012190712879306,174652,50676,14,14,10
5450515,102.3788452148435,6.012190712879306,118498,52781,17,17,6
5450516,102.38433837890649,6.012190712879306,151432,84223,13,13,12
5450517,102.389831542969,6.012190712879306,46065,8934,11,11,4
5450518,102.31842041015652,5.995801617333085,117683,39636,12,12,2
5450519,102.323913574219,5.995801617333085,28021,28082,14,14,1
5450520,102.3348999023435,6.00672773582308,124228,96938,12,12,1
5450521,102.32940673828098,6.00126470395797,107235,53635,15,15,1
5450522,102.3403930664065,6.00672773582308,217769,47787,15,15,3
5450523,102.345886230469,6.006727735823081,188496,53211,19,19,3
5450524,102.3403930664065,6.001264703957969,44430,1257,55,55,1
5450525,102.3403930664065,5.990338475997551,28290,2574,55,55,1
5450526,102.34588623046899,5.990338475997551,199187,53227,17,17,1
5450527,102.31292724609348,5.979412029391015,279057,143422,16,16,2
5450528,102.323913574219,5.979412029391015,180974,40094,14,14,3
5450529,102.30743408203098,5.973948724218269,328871,121978,12,12,1
5450530,102.33489990234348,5.984875280000484,514,1943,11,11,1
5450531,102.3403930664065,5.979412029391015,46705,51485,8,8,1
5450532,102.35687255859348,6.00672773582308,194426,87571,13,13,2
5450533,102.35687255859351,6.001264703957969,223502,54948,16,16,1
5450534,102.3623657226565,6.00672773582308,96136,43530,15,15,1
5450535,102.367858886719,6.006727735823081,328732,96395,14,14,4
5450536,102.3623657226565,6.001264703957969,236847,52185,17,17,1
5450537,102.36785888671902,6.00126470395797,83962,55875,21,21,2
5450538,102.351379394531,5.995801617333085,50011,43485,23,23,1
5450539,102.35137939453101,5.990338475997551,154886,44553,23,23,6
5450540,102.3623657226565,5.990338475997551,46375,634,43,43,1
5450541,102.373352050781,6.006727735823081,52534,43655,16,16,3
5450542,102.37884521484351,6.00672773582308,392039,140620,10,10,1
5450543,102.373352050781,6.00126470395797,58625,34039,18,18,1
5450544,102.3843383789065,6.00672773582308,114154,52211,14,14,1
5450545,102.351379394531,5.984875280000485,62352,31760,17,17,2
5450546,102.36236572265652,5.984875280000484,102163,54709,18,18,1
5450547,102.3623657226565,5.979412029391015,217233,63482,20,20,1
5450548,102.35687255859351,5.968485364531374,119004,57708,20,20,1
5450549,102.3788452148435,5.979412029391015,81980,54407,19,19,2
5450550,102.37884521484351,5.973948724218269,21604,5194,10,10,1
5450551,102.373352050781,5.968485364531374,205891,55750,12,12,1
5450552,102.4008178710935,6.05043001349887,109544,57712,17,17,3
5450553,102.39532470703098,6.0449674214798845,27672,22397,76,76,3
5450554,102.4063110351565,6.05043001349887,37226,45978,21,21,1
5450555,102.40631103515649,6.0449674214798845,123898,13690,15,15,1
5450556,102.411804199219,6.0449674214798845,11235,15112,12,12,1
5450557,102.395324707031,6.039504774308275,150795,70944,17,17,3
5450558,102.4008178710935,6.039504774308276,80819,36685,16,16,3
5450559,102.40081787109348,6.03404207203313,71104,60359,26,26,1
5450560,102.40631103515649,6.039504774308276,192943,40239,15,15,2
5450561,102.39532470703098,6.028579314703555,105993,53897,21,21,1
5450562,102.40081787109348,6.028579314703555,102299,53693,18,18,1
5450563,102.4008178710935,6.02311650236866,89355,87394,15,15,3
5450564,102.411804199219,6.028579314703555,364185,130010,12,12,1
5450565,102.4063110351565,6.02311650236866,110989,28122,38,38,1
5450566,102.39532470703098,6.01765363507754,220677,53692,15,15,3
5450567,102.40081787109351,6.01765363507754,191957,55768,14,14,3
5450568,102.395324707031,6.012190712879306,309382,43069,13,13,1
5450569,102.4063110351565,6.01765363507754,96875,50383,15,15,3
5450570,102.41180419921902,6.01765363507754,160993,41701,15,15,2
5450571,102.4063110351565,6.012190712879306,104324,51519,15,15,1
5450572,102.411804199219,6.012190712879306,41712,15805,19,19,1
5450573,102.41729736328098,6.028579314703555,301907,93897,13,13,3
5450574,102.42279052734351,6.012190712879306,171618,42014,16,16,3
5450575,102.40081787109351,6.00672773582308,170112,56176,12,12,2
5450576,102.4008178710935,6.001264703957969,159191,133723,14,14,2
5450577,102.41180419921902,6.006727735823081,86791,72040,16,16,2
5450578,102.4063110351565,5.995801617333085,58496,21165,75,75,1
5450579,102.41180419921899,5.995801617333085,187690,83733,18,18,4
5450580,102.4063110351565,5.990338475997551,82242,51829,9,9,1
5450581,102.41180419921899,5.990338475997551,70964,36728,20,20,2
5450582,102.41729736328101,6.006727735823081,176845,55329,18,18,2
5450583,102.417297363281,5.995801617333085,105470,60471,16,16,4
5450584,102.417297363281,5.990338475997551,70951,39672,14,14,2
5450585,102.4227905273435,5.990338475997551,322660,58746,21,21,1
5450586,102.433776855469,5.995801617333085,85715,52715,8,8,1
5450587,102.4282836914065,5.990338475997551,70247,120315,19,19,1
5450588,102.43377685546902,5.990338475997551,99723,60741,14,14,2
5450589,102.411804199219,5.984875280000485,312859,53110,19,19,1
5450590,102.40081787109348,5.968485364531374,103400,56261,21,21,1
5450591,102.42828369140649,5.973948724218269,23240,16643,15,15,1
5450592,101.977844238281,5.963021950379455,177232,106046,13,13,1
5450593,101.9833374023435,5.9630219503794555,150418,54202,13,13,1
5450594,101.994323730469,5.946631381624932,139654,45257,16,16,2
5450595,102.0272827148435,5.924776530423005,38955,39786,16,16,1
5450596,102.03277587890649,5.924776530423005,43660,38758,18,18,1
5450597,101.994323730469,5.8974567501719894,89619,50338,19,19,5
5450598,101.999816894531,5.902920814071025,108093,54586,15,15,1
5450599,101.99981689453101,5.8974567501719894,63585,30479,15,15,2
5450600,102.01080322265649,5.89745675017199,144142,53110,21,21,2
5450601,102.09869384765652,5.924776530423005,89949,22102,33,33,1
5450602,102.0986938476565,5.919312682319945,119868,48368,36,36,1
5450603,102.10418701171899,5.886528460944819,102439,79029,14,14,1
5450604,102.1206665039065,5.886528460944819,169687,62851,17,17,3
5450605,102.01629638671902,5.8646712381507635,72090,56285,19,19,1
5450606,102.0108032226565,5.859206798501661,231047,53650,21,21,2
5450607,102.00531005859351,5.853742305370675,101661,53315,18,18,1
5450608,102.00531005859348,5.848277758806986,94446,45248,18,18,5
5450609,102.0108032226565,5.853742305370675,104164,42703,17,17,1
5450610,102.01080322265652,5.848277758806986,73912,44087,15,15,3
5450611,102.0053100585935,5.842813158859779,55584,46356,15,15,2
5450612,101.9668579101565,5.826419039208975,135378,41955,16,16,4
5450613,101.95587158203101,5.820954226219615,107341,50499,15,15,1
5450614,101.9668579101565,5.820954226219616,167902,74957,15,15,7
5450615,101.97235107421899,5.820954226219615,47479,59216,23,23,1
5450616,101.977844238281,5.815489360092705,58664,62563,11,11,1
5450617,101.9833374023435,5.8154893600927045,179485,58954,11,11,1
5450618,101.9888305664065,5.810024440877436,314203,32316,12,12,1
5450619,101.994323730469,5.810024440877436,31484,37231,9,9,1
5450620,101.97784423828098,5.7990944433786495,214746,52175,14,14,3
5450621,101.999816894531,5.810024440877436,167000,52817,9,9,1
5450622,102.00531005859348,5.810024440877436,36922,20666,17,17,1
5450623,102.0272827148435,5.810024440877436,523594,107775,10,10,1
5450624,102.02178955078098,5.804559468623015,47715,32617,20,20,1
5450625,102.03277587890649,5.810024440877436,101478,39829,17,17,3
5450626,102.038269042969,5.810024440877436,91410,54687,20,20,1
5450627,102.0712280273435,5.848277758806986,41496,23238,32,32,2
5450628,102.07122802734348,5.842813158859779,191657,26743,41,41,3
5450629,102.1206665039065,5.859206798501661,32910,10299,16,16,1
5450630,102.126159667969,5.859206798501661,67431,40205,25,25,2
5450631,102.1151733398435,5.853742305370675,184825,53403,16,16,2
5450632,102.12066650390649,5.853742305370675,53555,40287,112,112,1
5450633,102.126159667969,5.853742305370675,372654,124820,9,9,1
5450634,102.12066650390652,5.848277758806986,88799,50202,18,18,5
5450635,102.12066650390649,5.842813158859779,149347,86373,23,23,3
5450636,102.126159667969,5.842813158859779,262500,81473,13,13,3
5450637,102.043762207031,5.815489360092705,88458,51581,11,11,1
5450638,102.043762207031,5.810024440877436,103938,53568,10,10,1
5450639,102.0492553710935,5.810024440877436,102983,54696,17,17,1
5450640,102.104187011719,5.826419039208975,276214,54381,16,16,1
5450641,102.09869384765649,5.8154893600927045,98050,73499,17,17,2
5450642,102.104187011719,5.815489360092705,192961,75962,14,14,4
5450643,102.12615966796899,5.831883799011584,33483,45017,16,16,3
5450644,102.12615966796899,5.826419039208975,229704,53972,19,19,3
5450645,102.109680175781,5.815489360092705,149623,45821,14,14,4
5450646,102.1151733398435,5.8154893600927045,169352,35671,19,19,8
5450647,102.1206665039065,5.820954226219616,68892,58953,18,18,2
5450648,102.126159667969,5.820954226219615,105895,58294,19,19,6
5450649,102.1206665039065,5.8154893600927045,94066,40784,26,26,7
5450650,102.126159667969,5.815489360092705,168113,77051,21,21,7
5450651,102.0986938476565,5.810024440877436,273894,96710,14,14,3
5450652,102.104187011719,5.810024440877436,53299,17615,20,20,1
5450653,102.104187011719,5.804559468623015,256521,136197,16,16,2
5450654,102.109680175781,5.810024440877436,62897,42301,15,15,2
5450655,102.11517333984351,5.810024440877436,202712,91023,15,15,5
5450656,102.126159667969,5.810024440877436,154176,52418,15,15,4
5450657,102.12615966796902,5.804559468623015,163665,78546,17,17,7
5450658,102.14813232421902,5.963021950379455,118223,49701,15,15,8
5450659,102.148132324219,5.95755848181165,263500,80254,10,10,4
5450660,102.170104980469,5.963021950379455,31444,9666,15,15,2
5450661,102.170104980469,5.95755848181165,84850,70119,17,17,2
5450662,102.16461181640652,5.94663138162493,106742,54340,17,17,1
5450663,102.13714599609351,5.924776530423005,77033,32846,18,18,1
5450664,102.1646118164065,5.935704064364329,309560,55735,14,14,1
5450665,102.1646118164065,5.924776530423005,81591,49459,16,16,2
5450666,102.175598144531,5.963021950379455,15178,19154,13,13,1
5450667,102.192077636719,5.95755848181165,265587,53446,8,8,1
5450668,102.175598144531,5.952094958877096,114179,57801,14,14,1
5450669,102.1810913085935,5.952094958877097,97304,53091,14,14,1
5450670,102.17559814453098,5.946631381624932,323273,54140,16,16,1
5450671,102.1865844726565,5.94663138162493,87051,56970,14,14,2
5450672,102.19207763671899,5.946631381624932,129491,37946,13,13,5
5450673,102.2030639648435,5.9630219503794555,128652,48388,13,13,2
5450674,102.2085571289065,5.9630219503794555,48357,32252,19,19,1
5450675,102.20855712890652,5.957558481811652,90026,55675,21,21,1
5450676,102.2030639648435,5.952094958877097,90770,14323,13,13,1
5450677,102.19757080078101,5.946631381624932,72202,45827,13,13,2
5450678,102.2085571289065,5.94663138162493,208582,68958,16,16,7
5450679,102.1810913085935,5.941167750104296,108875,56096,12,12,1
5450680,102.18658447265649,5.941167750104296,103681,42919,16,16,2
5450681,102.192077636719,5.941167750104296,150675,87373,68,68,5
5450682,102.1810913085935,5.924776530423005,57864,56048,15,15,1
5450683,102.18658447265652,5.930240324454186,224735,45530,14,14,1
5450684,102.192077636719,5.924776530423004,34200,45690,16,16,1
5450685,102.2085571289065,5.941167750104296,69760,57914,15,15,1
5450686,102.20855712890652,5.935704064364329,254707,57807,23,23,1
5450687,102.2030639648435,5.930240324454186,134736,43968,14,14,7
5450688,102.2030639648435,5.924776530423005,50416,25896,24,24,2
5450689,102.214050292969,5.924776530423004,313756,54645,12,12,1
5450690,102.1646118164065,5.919312682319945,195010,102266,9,9,3
5450691,102.17010498046902,5.91384878019416,284727,90086,9,9,1
5450692,102.15362548828101,5.908384824094799,496391,109395,10,10,1
